concept,prefLabel,altLabels
http://www.eionet.europa.eu/gemet/concept/12199,canal lock,
http://www.eionet.europa.eu/gemet/concept/12204,bank protection,
http://www.eionet.europa.eu/gemet/concept/12214,water corrosivity,
http://www.eionet.europa.eu/gemet/concept/12219,green tide,
http://www.eionet.europa.eu/gemet/concept/12226,water salinity,
http://www.eionet.europa.eu/gemet/concept/12231,catchment,
http://www.eionet.europa.eu/gemet/concept/12240,fountain,
http://www.eionet.europa.eu/gemet/concept/12254,water demineralisation,
http://www.eionet.europa.eu/gemet/concept/12260,collective waste water treatment,
http://www.eionet.europa.eu/gemet/concept/12273,rain water sewer system,
http://www.eionet.europa.eu/gemet/concept/12275,separate sewer system,
http://www.eionet.europa.eu/gemet/concept/12278,individual waste water treatment,
http://www.eionet.europa.eu/gemet/concept/12285,waste treatment effluent,
http://www.eionet.europa.eu/gemet/concept/12318,waste sorting unit,
http://www.eionet.europa.eu/gemet/concept/12379,health-care activities waste,
http://www.eionet.europa.eu/gemet/concept/12381,special industrial waste,
http://www.eionet.europa.eu/gemet/concept/12435,clearing sludge,
http://www.eionet.europa.eu/gemet/concept/1244,cellulose,
http://www.eionet.europa.eu/gemet/concept/12444,thickening,
http://www.eionet.europa.eu/gemet/concept/1245,cellulose industry,
http://www.eionet.europa.eu/gemet/concept/1247,cement,
http://www.eionet.europa.eu/gemet/concept/12485,hydrocarbon storage tank,
http://www.eionet.europa.eu/gemet/concept/12514,mechanical industry,
http://www.eionet.europa.eu/gemet/concept/12587,methanisation,
http://www.eionet.europa.eu/gemet/concept/126,advertisement,
http://www.eionet.europa.eu/gemet/concept/12611,vitrification,
http://www.eionet.europa.eu/gemet/concept/12656,underground quarry,
http://www.eionet.europa.eu/gemet/concept/12677,prevention of forest fires,
http://www.eionet.europa.eu/gemet/concept/12807,major risk installation,
http://www.eionet.europa.eu/gemet/concept/12808,dangerous installation,
http://www.eionet.europa.eu/gemet/concept/12814,biotechnological hazard,
http://www.eionet.europa.eu/gemet/concept/12819,dangerous materials transport,
http://www.eionet.europa.eu/gemet/concept/12866,preventive information,
http://www.eionet.europa.eu/gemet/concept/12898,damage assessment,
http://www.eionet.europa.eu/gemet/concept/12905,compensation for damage,
http://www.eionet.europa.eu/gemet/concept/1291,negotiable charge,
http://www.eionet.europa.eu/gemet/concept/1296,chelicerate,
http://www.eionet.europa.eu/gemet/concept/1298,chemical analysis,
http://www.eionet.europa.eu/gemet/concept/130,advice,
http://www.eionet.europa.eu/gemet/concept/13077,assay,
http://www.eionet.europa.eu/gemet/concept/13098,iron and steel industry,
http://www.eionet.europa.eu/gemet/concept/13124,bottle cap,
http://www.eionet.europa.eu/gemet/concept/13143,international balance,
http://www.eionet.europa.eu/gemet/concept/13148,economic structure,
http://www.eionet.europa.eu/gemet/concept/13149,distributive trade,
http://www.eionet.europa.eu/gemet/concept/13160,business classification,
http://www.eionet.europa.eu/gemet/concept/13164,cultivation of agricultural land,
http://www.eionet.europa.eu/gemet/concept/13170,economic geography,
http://www.eionet.europa.eu/gemet/concept/13179,industrial structure,
http://www.eionet.europa.eu/gemet/concept/13183,sterilisation (biological),
http://www.eionet.europa.eu/gemet/concept/13189,industrial plant (organism),
http://www.eionet.europa.eu/gemet/concept/13190,textile plant,
http://www.eionet.europa.eu/gemet/concept/13193,agricultural holding,
http://www.eionet.europa.eu/gemet/concept/13199,processed foodstuff,
http://www.eionet.europa.eu/gemet/concept/13212,coal industry,
http://www.eionet.europa.eu/gemet/concept/13215,information technology industry,
http://www.eionet.europa.eu/gemet/concept/13217,preparation for market,
http://www.eionet.europa.eu/gemet/concept/13218,precision engineering,
http://www.eionet.europa.eu/gemet/concept/13237,Community budget,
http://www.eionet.europa.eu/gemet/concept/13238,economic support,
http://www.eionet.europa.eu/gemet/concept/13253,taxation policy,
http://www.eionet.europa.eu/gemet/concept/13257,prices policy,
http://www.eionet.europa.eu/gemet/concept/1326,chemical risk,
http://www.eionet.europa.eu/gemet/concept/13260,financial management,
http://www.eionet.europa.eu/gemet/concept/13261,management accounting,
http://www.eionet.europa.eu/gemet/concept/13263,restriction on competition,
http://www.eionet.europa.eu/gemet/concept/13276,data processing law,
http://www.eionet.europa.eu/gemet/concept/13280,transport regulation,
http://www.eionet.europa.eu/gemet/concept/13311,teaching material,
http://www.eionet.europa.eu/gemet/concept/13317,social analysis,
http://www.eionet.europa.eu/gemet/concept/13318,behavioural science,
http://www.eionet.europa.eu/gemet/concept/13330,economic rights,
http://www.eionet.europa.eu/gemet/concept/13341,working population engaged in agriculture,
http://www.eionet.europa.eu/gemet/concept/1343,chemical weapon,
http://www.eionet.europa.eu/gemet/concept/1350,child,
http://www.eionet.europa.eu/gemet/concept/13552,bank (land),
http://www.eionet.europa.eu/gemet/concept/13556,chart (act),
http://www.eionet.europa.eu/gemet/concept/13560,allowance,
http://www.eionet.europa.eu/gemet/concept/13568,hiking trail,
http://www.eionet.europa.eu/gemet/concept/13570,overflow (outlet),
http://www.eionet.europa.eu/gemet/concept/13577,nitrogen oxide,
http://www.eionet.europa.eu/gemet/concept/1378,chloroethylene,
http://www.eionet.europa.eu/gemet/concept/13781,sluice-gate,
http://www.eionet.europa.eu/gemet/concept/1385,partially halogenated chlorofluorohydrocarbon,
http://www.eionet.europa.eu/gemet/concept/1391,chlorophyll,
http://www.eionet.europa.eu/gemet/concept/1399,chromatographic analysis,
http://www.eionet.europa.eu/gemet/concept/14082,emergency lodging,
http://www.eionet.europa.eu/gemet/concept/1410,church,
http://www.eionet.europa.eu/gemet/concept/1422,city centre,
http://www.eionet.europa.eu/gemet/concept/14243,waste gas dispersion,
http://www.eionet.europa.eu/gemet/concept/14254,mutagenic substance,
http://www.eionet.europa.eu/gemet/concept/143,aerobic condition,
http://www.eionet.europa.eu/gemet/concept/1447,classification,
http://www.eionet.europa.eu/gemet/concept/1458,cleansing product,
http://www.eionet.europa.eu/gemet/concept/146,aerobic process,
http://www.eionet.europa.eu/gemet/concept/1466,climate protection,
http://www.eionet.europa.eu/gemet/concept/1470,climate alteration,climatic alteration
http://www.eionet.europa.eu/gemet/concept/1473,climate experiment,climatic experiment
http://www.eionet.europa.eu/gemet/concept/148,aerobiology,
http://www.eionet.europa.eu/gemet/concept/14848,subject,
http://www.eionet.europa.eu/gemet/concept/14853,physical alteration,
http://www.eionet.europa.eu/gemet/concept/14857,geo-referenced information,
http://www.eionet.europa.eu/gemet/concept/14911,image classification,
http://www.eionet.europa.eu/gemet/concept/14935,co-ordinate system,
http://www.eionet.europa.eu/gemet/concept/14940,on-line service,
http://www.eionet.europa.eu/gemet/concept/14949,business economics,
http://www.eionet.europa.eu/gemet/concept/14956,deep sea mining,
http://www.eionet.europa.eu/gemet/concept/14959,electrical goods industry,
http://www.eionet.europa.eu/gemet/concept/14960,services providing company,
http://www.eionet.europa.eu/gemet/concept/14963,local heat supply,
http://www.eionet.europa.eu/gemet/concept/14972,road setting,
http://www.eionet.europa.eu/gemet/concept/14975,area under stress,
http://www.eionet.europa.eu/gemet/concept/15028,wood resource,
http://www.eionet.europa.eu/gemet/concept/15039,waste prevention,
http://www.eionet.europa.eu/gemet/concept/1505,coal gasification,
http://www.eionet.europa.eu/gemet/concept/15052,algae-based biofuel production,
http://www.eionet.europa.eu/gemet/concept/15057,animal waste management systems,
http://www.eionet.europa.eu/gemet/concept/15059,aquatic system,
http://www.eionet.europa.eu/gemet/concept/1506,coal liquefaction,
http://www.eionet.europa.eu/gemet/concept/15063,atmospheric carbon dioxide,
http://www.eionet.europa.eu/gemet/concept/15083,blue carbon,
http://www.eionet.europa.eu/gemet/concept/15089,carbon leakage,
http://www.eionet.europa.eu/gemet/concept/15090,carbon mass balance,
http://www.eionet.europa.eu/gemet/concept/15099,climate zone,
http://www.eionet.europa.eu/gemet/concept/15107,covered anaerobic lagoon,
http://www.eionet.europa.eu/gemet/concept/15111,cultural ecosystem services,
http://www.eionet.europa.eu/gemet/concept/15119,dissolved inorganic nitrogen,
http://www.eionet.europa.eu/gemet/concept/15120,domestic material consumption,
http://www.eionet.europa.eu/gemet/concept/15121,domesticated species,
http://www.eionet.europa.eu/gemet/concept/15136,ecosystem process,
http://www.eionet.europa.eu/gemet/concept/15138,ecosystem services,
http://www.eionet.europa.eu/gemet/concept/15144,efficient material use,
http://www.eionet.europa.eu/gemet/concept/15151,environment action programme,
http://www.eionet.europa.eu/gemet/concept/15181,functional food,
http://www.eionet.europa.eu/gemet/concept/15195,ground-level ozone,
http://www.eionet.europa.eu/gemet/concept/15196,habitat loss,
http://www.eionet.europa.eu/gemet/concept/15199,heat stress,
http://www.eionet.europa.eu/gemet/concept/15237,natural sustainable development,
http://www.eionet.europa.eu/gemet/concept/15238,night noise,
http://www.eionet.europa.eu/gemet/concept/15241,non-energy use,
http://www.eionet.europa.eu/gemet/concept/15245,objective well-being,
http://www.eionet.europa.eu/gemet/concept/15247,organic certification,
http://www.eionet.europa.eu/gemet/concept/15249,organic soil improver,
http://www.eionet.europa.eu/gemet/concept/15253,orphan disease,
http://www.eionet.europa.eu/gemet/concept/15254,outdoor air pollution,
http://www.eionet.europa.eu/gemet/concept/15260,plant biostimulant,
http://www.eionet.europa.eu/gemet/concept/15262,policy framework,
http://www.eionet.europa.eu/gemet/concept/1527,coastal zone planning,
http://www.eionet.europa.eu/gemet/concept/15285,seagrass,
http://www.eionet.europa.eu/gemet/concept/15288,secondary atmospheric aerosol,
http://www.eionet.europa.eu/gemet/concept/15289,sensitive ecosystem,
http://www.eionet.europa.eu/gemet/concept/15303,sustainable development goals,
http://www.eionet.europa.eu/gemet/concept/15314,troposheric aerosol,
http://www.eionet.europa.eu/gemet/concept/15316,unmanaged land,
http://www.eionet.europa.eu/gemet/concept/15365,DPSIR framework,Driving forces;Impact;Pressure;Response framework;State
http://www.eionet.europa.eu/gemet/concept/15394,water abstraction,
http://www.eionet.europa.eu/gemet/concept/1542,code,
http://www.eionet.europa.eu/gemet/concept/1559,cold zone ecosystem,
http://www.eionet.europa.eu/gemet/concept/1561,coliform bacterium,
http://www.eionet.europa.eu/gemet/concept/1570,colourimetry,
http://www.eionet.europa.eu/gemet/concept/1575,combined cycle-power station,
http://www.eionet.europa.eu/gemet/concept/1576,combined waste water,
http://www.eionet.europa.eu/gemet/concept/1578,combustibility,
http://www.eionet.europa.eu/gemet/concept/1583,combustion gas,
http://www.eionet.europa.eu/gemet/concept/1591,commercial noise,
http://www.eionet.europa.eu/gemet/concept/1596,trade waste,
http://www.eionet.europa.eu/gemet/concept/1600,common agricultural policy,
http://www.eionet.europa.eu/gemet/concept/1622,commuter traffic,
http://www.eionet.europa.eu/gemet/concept/1623,commuting,
http://www.eionet.europa.eu/gemet/concept/1637,compensatory tax,
http://www.eionet.europa.eu/gemet/concept/1638,competition (biological),
http://www.eionet.europa.eu/gemet/concept/1659,compression,
http://www.eionet.europa.eu/gemet/concept/1674,concentration (process),
http://www.eionet.europa.eu/gemet/concept/1679,concrete products industry,
http://www.eionet.europa.eu/gemet/concept/1681,condensation (process),
http://www.eionet.europa.eu/gemet/concept/1704,freshwater conservation,
http://www.eionet.europa.eu/gemet/concept/1706,conservation of genetic resources,
http://www.eionet.europa.eu/gemet/concept/1708,conservation of monuments,
http://www.eionet.europa.eu/gemet/concept/171,afterburning,
http://www.eionet.europa.eu/gemet/concept/1724,construction noise,
http://www.eionet.europa.eu/gemet/concept/1730,construction with recycled material,
http://www.eionet.europa.eu/gemet/concept/1742,consumer waste,
http://www.eionet.europa.eu/gemet/concept/1775,conurbation,
http://www.eionet.europa.eu/gemet/concept/1786,cooling water,
http://www.eionet.europa.eu/gemet/concept/1793,coppice,
http://www.eionet.europa.eu/gemet/concept/1808,corrosion,
http://www.eionet.europa.eu/gemet/concept/1809,corrosion inhibitor,
http://www.eionet.europa.eu/gemet/concept/1813,cosmetic industry,
http://www.eionet.europa.eu/gemet/concept/183,agreement (contract),
http://www.eionet.europa.eu/gemet/concept/185,agricultural biotechnology,
http://www.eionet.europa.eu/gemet/concept/1850,craft,
http://www.eionet.europa.eu/gemet/concept/1865,critical load,
http://www.eionet.europa.eu/gemet/concept/1877,crop waste,
http://www.eionet.europa.eu/gemet/concept/1888,cruising,
http://www.eionet.europa.eu/gemet/concept/1898,cultivated plant,
http://www.eionet.europa.eu/gemet/concept/1902,cultivation method,
http://www.eionet.europa.eu/gemet/concept/194,agricultural effluent,
http://www.eionet.europa.eu/gemet/concept/1941,cyclone,
http://www.eionet.europa.eu/gemet/concept/1950,dairy farm,
http://www.eionet.europa.eu/gemet/concept/1951,dairy industry,
http://www.eionet.europa.eu/gemet/concept/1952,dairy product,
http://www.eionet.europa.eu/gemet/concept/1956,damage,
http://www.eionet.europa.eu/gemet/concept/1970,dangerous goods law,
http://www.eionet.europa.eu/gemet/concept/1971,dangerous goods regulation,
http://www.eionet.europa.eu/gemet/concept/1974,data acquisition,
http://www.eionet.europa.eu/gemet/concept/1975,data analysis,
http://www.eionet.europa.eu/gemet/concept/1979,data base,
http://www.eionet.europa.eu/gemet/concept/1981,data carrier,
http://www.eionet.europa.eu/gemet/concept/1984,data exchange,
http://www.eionet.europa.eu/gemet/concept/1988,data protection,
http://www.eionet.europa.eu/gemet/concept/1993,decay product,
http://www.eionet.europa.eu/gemet/concept/2000,debt,
http://www.eionet.europa.eu/gemet/concept/2005,deciduous tree,
http://www.eionet.europa.eu/gemet/concept/2035,defoliation,
http://www.eionet.europa.eu/gemet/concept/204,agricultural landscape,
http://www.eionet.europa.eu/gemet/concept/2042,degradation product,
http://www.eionet.europa.eu/gemet/concept/2048,de-inking,
http://www.eionet.europa.eu/gemet/concept/2050,delinquency,
http://www.eionet.europa.eu/gemet/concept/2055,demographic development,
http://www.eionet.europa.eu/gemet/concept/2056,demographic evolution,
http://www.eionet.europa.eu/gemet/concept/2062,demolition business,
http://www.eionet.europa.eu/gemet/concept/2109,desertification control,
http://www.eionet.europa.eu/gemet/concept/212,agricultural pest,
http://www.eionet.europa.eu/gemet/concept/2159,development pattern,
http://www.eionet.europa.eu/gemet/concept/2185,diffuse source,
http://www.eionet.europa.eu/gemet/concept/2187,digested sludge,
http://www.eionet.europa.eu/gemet/concept/2188,digester,
http://www.eionet.europa.eu/gemet/concept/2211,direct discharger,
http://www.eionet.europa.eu/gemet/concept/2218,disaster contingency plan,
http://www.eionet.europa.eu/gemet/concept/2226,discharge legislation,
http://www.eionet.europa.eu/gemet/concept/2245,dispersion,
http://www.eionet.europa.eu/gemet/concept/2276,ditch,
http://www.eionet.europa.eu/gemet/concept/2309,dose-effect relationship,
http://www.eionet.europa.eu/gemet/concept/2336,drilling installation,
http://www.eionet.europa.eu/gemet/concept/2343,drinking water supply,
http://www.eionet.europa.eu/gemet/concept/2347,drought,
http://www.eionet.europa.eu/gemet/concept/2359,dry deposition,
http://www.eionet.europa.eu/gemet/concept/2361,drying,
http://www.eionet.europa.eu/gemet/concept/2377,dune,
http://www.eionet.europa.eu/gemet/concept/2383,dust immission,
http://www.eionet.europa.eu/gemet/concept/2386,registration obligation,
http://www.eionet.europa.eu/gemet/concept/2387,dwelling,
http://www.eionet.europa.eu/gemet/concept/2389,dye,
http://www.eionet.europa.eu/gemet/concept/239,agroforestry,
http://www.eionet.europa.eu/gemet/concept/2393,dyke,
http://www.eionet.europa.eu/gemet/concept/2423,EC directive on biocides,
http://www.eionet.europa.eu/gemet/concept/2424,EC directive on packaging,
http://www.eionet.europa.eu/gemet/concept/2427,EC ecolabel,
http://www.eionet.europa.eu/gemet/concept/2441,ecological balance,
http://www.eionet.europa.eu/gemet/concept/2477,economical-ecological efficiency,
http://www.eionet.europa.eu/gemet/concept/2494,economic management instrument,
http://www.eionet.europa.eu/gemet/concept/2497,economic planning,
http://www.eionet.europa.eu/gemet/concept/2505,economic situation,
http://www.eionet.europa.eu/gemet/concept/2510,economic theory,
http://www.eionet.europa.eu/gemet/concept/2514,economic zoning,
http://www.eionet.europa.eu/gemet/concept/2523,ecosystem research,
http://www.eionet.europa.eu/gemet/concept/2528,ecotoxicity,
http://www.eionet.europa.eu/gemet/concept/253,aircraft,
http://www.eionet.europa.eu/gemet/concept/2535,EC regulation on eco-management and audit,
http://www.eionet.europa.eu/gemet/concept/2536,EC regulation on existing chemicals,
http://www.eionet.europa.eu/gemet/concept/2539,edaphology,
http://www.eionet.europa.eu/gemet/concept/255,aircraft engine emission,
http://www.eionet.europa.eu/gemet/concept/256,aircraft noise,
http://www.eionet.europa.eu/gemet/concept/2586,electrical engineering,
http://www.eionet.europa.eu/gemet/concept/2617,electrokinetics,
http://www.eionet.europa.eu/gemet/concept/262,air movement,
http://www.eionet.europa.eu/gemet/concept/2623,electronic material,
http://www.eionet.europa.eu/gemet/concept/2634,electrotechnical industry,
http://www.eionet.europa.eu/gemet/concept/2636,element of group I (alkaline),
http://www.eionet.europa.eu/gemet/concept/2651,emancipation,
http://www.eionet.europa.eu/gemet/concept/2656,emergency plan,
http://www.eionet.europa.eu/gemet/concept/267,airport,
http://www.eionet.europa.eu/gemet/concept/2671,emission reduction banking,
http://www.eionet.europa.eu/gemet/concept/2674,emission source,
http://www.eionet.europa.eu/gemet/concept/2679,emission to water,
http://www.eionet.europa.eu/gemet/concept/2689,emulsification,
http://www.eionet.europa.eu/gemet/concept/2697,endangered animal species,
http://www.eionet.europa.eu/gemet/concept/2700,endangered plant species,
http://www.eionet.europa.eu/gemet/concept/2704,groundwater endangering,
http://www.eionet.europa.eu/gemet/concept/2715,energy consumption,
http://www.eionet.europa.eu/gemet/concept/2724,energy efficiency,
http://www.eionet.europa.eu/gemet/concept/2729,energy legislation,
http://www.eionet.europa.eu/gemet/concept/2734,energy process,
http://www.eionet.europa.eu/gemet/concept/2742,energy source material,
http://www.eionet.europa.eu/gemet/concept/2758,enriched uranium,
http://www.eionet.europa.eu/gemet/concept/2759,enrichment,
http://www.eionet.europa.eu/gemet/concept/2760,adequate food supply,
http://www.eionet.europa.eu/gemet/concept/2767,environmental accounting,
http://www.eionet.europa.eu/gemet/concept/2771,environmental anxiety,
http://www.eionet.europa.eu/gemet/concept/2773,environmental aspect of human settlements,
http://www.eionet.europa.eu/gemet/concept/279,airspace planning,
http://www.eionet.europa.eu/gemet/concept/2805,environmental development,
http://www.eionet.europa.eu/gemet/concept/2814,environmental education,
http://www.eionet.europa.eu/gemet/concept/2823,environmental hazard,
http://www.eionet.europa.eu/gemet/concept/2824,environmental health,
http://www.eionet.europa.eu/gemet/concept/2828,environmental history,
http://www.eionet.europa.eu/gemet/concept/2831,environmental impact of agriculture,
http://www.eionet.europa.eu/gemet/concept/2833,environmental impact of energy,
http://www.eionet.europa.eu/gemet/concept/2835,environmental impact of forestry,
http://www.eionet.europa.eu/gemet/concept/2837,environmental impact of industry,
http://www.eionet.europa.eu/gemet/concept/2839,environmental impact of tourism,
http://www.eionet.europa.eu/gemet/concept/2840,environmental impact of transport,
http://www.eionet.europa.eu/gemet/concept/2841,environmental impact statement,
http://www.eionet.europa.eu/gemet/concept/2847,environmental indicator,
http://www.eionet.europa.eu/gemet/concept/285,air traffic law,
http://www.eionet.europa.eu/gemet/concept/2852,environmental information network,
http://www.eionet.europa.eu/gemet/concept/286,air traffic regulation,
http://www.eionet.europa.eu/gemet/concept/2863,environmental legislation on agriculture,
http://www.eionet.europa.eu/gemet/concept/2869,environmentally dangerous substance,
http://www.eionet.europa.eu/gemet/concept/2873,environmentally related disease,
http://www.eionet.europa.eu/gemet/concept/2876,environmentally unfriendly firm,
http://www.eionet.europa.eu/gemet/concept/2886,environmental perception,
http://www.eionet.europa.eu/gemet/concept/289,air transportation,
http://www.eionet.europa.eu/gemet/concept/2918,environmental research,
http://www.eionet.europa.eu/gemet/concept/2924,environmental specimen bank,
http://www.eionet.europa.eu/gemet/concept/2925,environmental statement (eco-audit),
http://www.eionet.europa.eu/gemet/concept/2931,environmental teaching,
http://www.eionet.europa.eu/gemet/concept/2936,environmental training,
http://www.eionet.europa.eu/gemet/concept/2941,environmental warfare,
http://www.eionet.europa.eu/gemet/concept/2945,enzyme,
http://www.eionet.europa.eu/gemet/concept/2947,epidemic,
http://www.eionet.europa.eu/gemet/concept/2960,ergonomics,
http://www.eionet.europa.eu/gemet/concept/2970,estuarine conservation area,
http://www.eionet.europa.eu/gemet/concept/2974,estuary,
http://www.eionet.europa.eu/gemet/concept/2982,ethnology,
http://www.eionet.europa.eu/gemet/concept/2992,Europe,
http://www.eionet.europa.eu/gemet/concept/301,alga,
http://www.eionet.europa.eu/gemet/concept/3013,evaluation method,
http://www.eionet.europa.eu/gemet/concept/3019,evaporation,
http://www.eionet.europa.eu/gemet/concept/3026,evolution,
http://www.eionet.europa.eu/gemet/concept/3029,excavation (process),
http://www.eionet.europa.eu/gemet/concept/3044,exhaust device,
http://www.eionet.europa.eu/gemet/concept/3064,export licence,
http://www.eionet.europa.eu/gemet/concept/311,aliphatic compound,
http://www.eionet.europa.eu/gemet/concept/3115,fallow land,
http://www.eionet.europa.eu/gemet/concept/3123,farm building,
http://www.eionet.europa.eu/gemet/concept/3149,fee,
http://www.eionet.europa.eu/gemet/concept/3174,fibre,
http://www.eionet.europa.eu/gemet/concept/3176,field,
http://www.eionet.europa.eu/gemet/concept/3186,filter cake,
http://www.eionet.europa.eu/gemet/concept/3192,final storage,
http://www.eionet.europa.eu/gemet/concept/3199,financial instrument,
http://www.eionet.europa.eu/gemet/concept/3201,financial market,
http://www.eionet.europa.eu/gemet/concept/3212,fire,
http://www.eionet.europa.eu/gemet/concept/3218,fire precaution,
http://www.eionet.europa.eu/gemet/concept/3220,fire protection,
http://www.eionet.europa.eu/gemet/concept/3246,fishery policy,
http://www.eionet.europa.eu/gemet/concept/3261,fishing law,
http://www.eionet.europa.eu/gemet/concept/3307,flora restoration,
http://www.eionet.europa.eu/gemet/concept/3308,flotation,
http://www.eionet.europa.eu/gemet/concept/3315,flow field,
http://www.eionet.europa.eu/gemet/concept/3325,fluidised bed,
http://www.eionet.europa.eu/gemet/concept/3328,fluoridation,
http://www.eionet.europa.eu/gemet/concept/3340,fluvial resource,
http://www.eionet.europa.eu/gemet/concept/3341,river transport,
http://www.eionet.europa.eu/gemet/concept/3345,fodder,
http://www.eionet.europa.eu/gemet/concept/3356,food additive,
http://www.eionet.europa.eu/gemet/concept/3376,food processing industry,
http://www.eionet.europa.eu/gemet/concept/3387,food storage,
http://www.eionet.europa.eu/gemet/concept/3395,footpath,
http://www.eionet.europa.eu/gemet/concept/3402,foreign economic relations,
http://www.eionet.europa.eu/gemet/concept/3410,forest conservation,
http://www.eionet.europa.eu/gemet/concept/3416,forest ecosystem,
http://www.eionet.europa.eu/gemet/concept/3426,forest pest,
http://www.eionet.europa.eu/gemet/concept/3430,forest policy,
http://www.eionet.europa.eu/gemet/concept/3440,forestry economics,
http://www.eionet.europa.eu/gemet/concept/3444,forestry practice,
http://www.eionet.europa.eu/gemet/concept/3477,access to information,
http://www.eionet.europa.eu/gemet/concept/3483,freon,
http://www.eionet.europa.eu/gemet/concept/3489,freshwater ecosystem,
http://www.eionet.europa.eu/gemet/concept/3491,freshwater monitoring,
http://www.eionet.europa.eu/gemet/concept/3502,fruit tree,
http://www.eionet.europa.eu/gemet/concept/3506,fuel additive,
http://www.eionet.europa.eu/gemet/concept/3507,fuel alcohol,
http://www.eionet.europa.eu/gemet/concept/3509,fuel composition,
http://www.eionet.europa.eu/gemet/concept/3510,fuel consumption,
http://www.eionet.europa.eu/gemet/concept/3518,fume,
http://www.eionet.europa.eu/gemet/concept/3528,mycete,
http://www.eionet.europa.eu/gemet/concept/3533,fur,
http://www.eionet.europa.eu/gemet/concept/3535,fur animal,
http://www.eionet.europa.eu/gemet/concept/3553,game (animals),
http://www.eionet.europa.eu/gemet/concept/3593,gas powered plant,
http://www.eionet.europa.eu/gemet/concept/3595,vapour recovery system,
http://www.eionet.europa.eu/gemet/concept/3596,gas reservoir,
http://www.eionet.europa.eu/gemet/concept/3621,genetic effect,
http://www.eionet.europa.eu/gemet/concept/3625,genetic engineering legislation,
http://www.eionet.europa.eu/gemet/concept/3630,genetic modification,
http://www.eionet.europa.eu/gemet/concept/3634,genetic variation,
http://www.eionet.europa.eu/gemet/concept/3647,geological disaster,
http://www.eionet.europa.eu/gemet/concept/3654,geomorphology,
http://www.eionet.europa.eu/gemet/concept/3658,geothermal energy,
http://www.eionet.europa.eu/gemet/concept/3678,glass,
http://www.eionet.europa.eu/gemet/concept/3686,global aspect,
http://www.eionet.europa.eu/gemet/concept/3698,goal of individual economic business,
http://www.eionet.europa.eu/gemet/concept/370,Ames test,
http://www.eionet.europa.eu/gemet/concept/3714,government building,
http://www.eionet.europa.eu/gemet/concept/3721,grain,
http://www.eionet.europa.eu/gemet/concept/3738,gravel,
http://www.eionet.europa.eu/gemet/concept/3739,gravel extraction,
http://www.eionet.europa.eu/gemet/concept/3742,gravel pit,
http://www.eionet.europa.eu/gemet/concept/3748,grazing,
http://www.eionet.europa.eu/gemet/concept/3754,greenbelt,
http://www.eionet.europa.eu/gemet/concept/3768,green revolution,
http://www.eionet.europa.eu/gemet/concept/3774,grinding,
http://www.eionet.europa.eu/gemet/concept/378,ammonification,
http://www.eionet.europa.eu/gemet/concept/3781,groundwater extraction,
http://www.eionet.europa.eu/gemet/concept/3785,groundwater protection,
http://www.eionet.europa.eu/gemet/concept/38,accumulator,
http://www.eionet.europa.eu/gemet/concept/3806,gypsum,
http://www.eionet.europa.eu/gemet/concept/3819,halogenated biphenyl,
http://www.eionet.europa.eu/gemet/concept/3828,handicraft business,
http://www.eionet.europa.eu/gemet/concept/3842,waste water pollution,
http://www.eionet.europa.eu/gemet/concept/3857,hazardous waste dump,
http://www.eionet.europa.eu/gemet/concept/3878,health regulation,
http://www.eionet.europa.eu/gemet/concept/3884,hearing impairment,
http://www.eionet.europa.eu/gemet/concept/3890,heat (physics),
http://www.eionet.europa.eu/gemet/concept/3892,heater,
http://www.eionet.europa.eu/gemet/concept/3904,heat pump,
http://www.eionet.europa.eu/gemet/concept/3906,heat storage,
http://www.eionet.europa.eu/gemet/concept/3911,heavy goods vehicle traffic,
http://www.eionet.europa.eu/gemet/concept/3937,heterocyclic compound,
http://www.eionet.europa.eu/gemet/concept/3949,high mountain,
http://www.eionet.europa.eu/gemet/concept/3955,high-speed railway,
http://www.eionet.europa.eu/gemet/concept/3977,historical site,
http://www.eionet.europa.eu/gemet/concept/3984,holiday camp,
http://www.eionet.europa.eu/gemet/concept/4002,hospital waste,
http://www.eionet.europa.eu/gemet/concept/402,analytical method,
http://www.eionet.europa.eu/gemet/concept/4032,housing legislation,
http://www.eionet.europa.eu/gemet/concept/4047,human ecology,
http://www.eionet.europa.eu/gemet/concept/4049,human exposure to pollutants,
http://www.eionet.europa.eu/gemet/concept/4065,human settlement management,
http://www.eionet.europa.eu/gemet/concept/4088,hydrobiology,
http://www.eionet.europa.eu/gemet/concept/4091,hydrocarbon,
http://www.eionet.europa.eu/gemet/concept/4122,water power,
http://www.eionet.europa.eu/gemet/concept/4126,hygiene,
http://www.eionet.europa.eu/gemet/concept/4132,iceberg,
http://www.eionet.europa.eu/gemet/concept/4141,IMCO code,
http://www.eionet.europa.eu/gemet/concept/4158,immunology,
http://www.eionet.europa.eu/gemet/concept/4177,sudden load,
http://www.eionet.europa.eu/gemet/concept/4187,income,
http://www.eionet.europa.eu/gemet/concept/419,animal dung as fuel,
http://www.eionet.europa.eu/gemet/concept/4204,indigenous forest,
http://www.eionet.europa.eu/gemet/concept/4216,industrial association,
http://www.eionet.europa.eu/gemet/concept/4227,industrial dumping,
http://www.eionet.europa.eu/gemet/concept/4228,industrial economics,
http://www.eionet.europa.eu/gemet/concept/4229,industrial effluent,
http://www.eionet.europa.eu/gemet/concept/425,animal genetics,
