"concept","prefLabel","altLabels"
"http://aims.fao.org/aos/agrovoc/c_40721","Ceratoglanis scleronema",
"http://aims.fao.org/aos/agrovoc/c_39958","Curimatidae",
"http://aims.fao.org/aos/agrovoc/c_188fd970","bacterial counters",
"http://aims.fao.org/aos/agrovoc/c_46471","Acetes indicus",
"http://aims.fao.org/aos/agrovoc/c_1b1e0e70","emissions trading",
"http://aims.fao.org/aos/agrovoc/c_619","Armenian SSR",
"http://aims.fao.org/aos/agrovoc/c_2032","Curcuma aromatica","""wild turmeric""@en"
"http://aims.fao.org/aos/agrovoc/c_25788","equipment performance",
"http://aims.fao.org/aos/agrovoc/c_44754","Sarda australis",
"http://aims.fao.org/aos/agrovoc/c_46254","Euphausia lamelligera",
"http://aims.fao.org/aos/agrovoc/c_4362","lipids","""lipoids""@en"
"http://aims.fao.org/aos/agrovoc/c_9696","cellophane",
"http://aims.fao.org/aos/agrovoc/c_f93b7d0f","allowable cut",
"http://aims.fao.org/aos/agrovoc/c_45247","Pterois volitans",
"http://aims.fao.org/aos/agrovoc/c_45309","Erisphex philippinus",
"http://aims.fao.org/aos/agrovoc/c_3038","forced feeding",
"http://aims.fao.org/aos/agrovoc/c_42957","Nemipterus balinensis",
"http://aims.fao.org/aos/agrovoc/c_31813","Pilobolus",
"http://aims.fao.org/aos/agrovoc/c_29491","aminopeptidase",
"http://aims.fao.org/aos/agrovoc/c_36489","hypoosmotic shock",
"http://aims.fao.org/aos/agrovoc/c_31161","Protothaca",
"http://aims.fao.org/aos/agrovoc/c_44135","Cryodraco antarcticus",
"http://aims.fao.org/aos/agrovoc/c_818","Baris",
"http://aims.fao.org/aos/agrovoc/c_330981","natural outcrossing","""outcrossing (natural)""@en"
"http://aims.fao.org/aos/agrovoc/c_29851","Trioxys",
"http://aims.fao.org/aos/agrovoc/c_45076","Pereulixia kosiensis",
"http://aims.fao.org/aos/agrovoc/c_328f96c1","endosulfan sulfate",
"http://aims.fao.org/aos/agrovoc/c_225979f4","Convolvulus lineatus",
"http://aims.fao.org/aos/agrovoc/c_6701","rural development",
"http://aims.fao.org/aos/agrovoc/c_49616","Sargassum oligocystum",
"http://aims.fao.org/aos/agrovoc/c_2985b54e","Hydnum repandum",
"http://aims.fao.org/aos/agrovoc/c_43102","Menticirrhus ophicephalus",
"http://aims.fao.org/aos/agrovoc/c_49720","Cladodonta lyallii",
"http://aims.fao.org/aos/agrovoc/c_8776","amphotericin",
"http://aims.fao.org/aos/agrovoc/c_01649e39","strained honey",
"http://aims.fao.org/aos/agrovoc/c_2023","fermented milk","""cultured milk""@en|_|""lactic beverages""@en|_|""sour milk""@en"
"http://aims.fao.org/aos/agrovoc/c_45182","Sebastes caurinus",
"http://aims.fao.org/aos/agrovoc/c_b6ae8176","Gambusia holbrooki","""Eastern mosquitofish""@en"
"http://aims.fao.org/aos/agrovoc/c_41164","Myroconger compressus",
"http://aims.fao.org/aos/agrovoc/c_46704","Rhynchocinetes typus",
"http://aims.fao.org/aos/agrovoc/c_36698","cyromazine",
"http://aims.fao.org/aos/agrovoc/c_c25ecf86","thermocline",
"http://aims.fao.org/aos/agrovoc/c_588c6990","behavioural responses",
"http://aims.fao.org/aos/agrovoc/c_27c6b7f5","Smynthurodes",
"http://aims.fao.org/aos/agrovoc/c_36602","Acanthopagrus",
"http://aims.fao.org/aos/agrovoc/c_43289","Pterogymnus laniarius",
"http://aims.fao.org/aos/agrovoc/c_e6463ff1","vorticity",
"http://aims.fao.org/aos/agrovoc/c_25206","liming",
"http://aims.fao.org/aos/agrovoc/c_15769","Elaeagnaceae",
"http://aims.fao.org/aos/agrovoc/c_38685","Dasyatis centroura",
"http://aims.fao.org/aos/agrovoc/c_26245","Sonneratiaceae",
"http://aims.fao.org/aos/agrovoc/c_bc93e90b","Erysiphe hyperici",
"http://aims.fao.org/aos/agrovoc/c_c87fa626","Onychiuridae",
"http://aims.fao.org/aos/agrovoc/c_48263","Glycymeris glycymeris",
"http://aims.fao.org/aos/agrovoc/c_2895585c","industrial fisheries",
"http://aims.fao.org/aos/agrovoc/c_13500","polyuria",
"http://aims.fao.org/aos/agrovoc/c_4932","Moraceae",
"http://aims.fao.org/aos/agrovoc/c_38539","Raja rhina",
"http://aims.fao.org/aos/agrovoc/c_44512","Caragobioides geomys",
"http://aims.fao.org/aos/agrovoc/c_330670","Astrocaryum murumuru","""murumuru palm""@en"
"http://aims.fao.org/aos/agrovoc/c_11767","information classification",
"http://aims.fao.org/aos/agrovoc/c_60d60dda","Eurytoma plotnikovi",
"http://aims.fao.org/aos/agrovoc/c_abf84685","Microstegium",
"http://aims.fao.org/aos/agrovoc/c_38024","Heterodontus japonicus",
"http://aims.fao.org/aos/agrovoc/c_39701","Hygophum hygomii",
"http://aims.fao.org/aos/agrovoc/c_44110","Pagothenia hansoni",
"http://aims.fao.org/aos/agrovoc/c_32681","salinity control","""soil desalting""@en|_|""soil desalinization""@en|_|""soil desalination""@en"
"http://aims.fao.org/aos/agrovoc/c_42032","Chologaster cornuta",
"http://aims.fao.org/aos/agrovoc/c_47869","Arca ventricosa",
"http://aims.fao.org/aos/agrovoc/c_d9d4ee80","Lama glama",
"http://aims.fao.org/aos/agrovoc/c_5540b625","Cistus salviifolius",
"http://aims.fao.org/aos/agrovoc/c_12756","Myxobolus",
"http://aims.fao.org/aos/agrovoc/c_8554","Pemphigus (Hemiptera)",
"http://aims.fao.org/aos/agrovoc/c_43003","Haemulon macrostoma",
"http://aims.fao.org/aos/agrovoc/c_50029","Arka River",
"http://aims.fao.org/aos/agrovoc/c_23931","Avibacterium paragallinarum","""Haemophilus paragallinarum""@en"
"http://aims.fao.org/aos/agrovoc/c_45604","Pleuronectes vetulus",
"http://aims.fao.org/aos/agrovoc/c_1332337388912","veterinary forensics",
"http://aims.fao.org/aos/agrovoc/c_4760","Mesodesma",
"http://aims.fao.org/aos/agrovoc/c_33495","friction coefficient",
"http://aims.fao.org/aos/agrovoc/c_27402","Trypanosoma cruzi",
"http://aims.fao.org/aos/agrovoc/c_45817","Syacium micrurum",
"http://aims.fao.org/aos/agrovoc/c_3117","fructofuranosidase","""beta-fructofuranosidase""@en|_|""saccharase""@en|_|""invertase""@en"
"http://aims.fao.org/aos/agrovoc/c_8164","vectors","""disease vectors""@en"
"http://aims.fao.org/aos/agrovoc/c_39656","Paralepis coregonoides",
"http://aims.fao.org/aos/agrovoc/c_4029","Ixophorus unisetus","""Urochloa uniseta""@en"
"http://aims.fao.org/aos/agrovoc/c_f4d3d459","buffalo breeds",
"http://aims.fao.org/aos/agrovoc/c_48754","Teuthowenia megalops",
"http://aims.fao.org/aos/agrovoc/c_fba01bd2","Salvia aramiensis",
"http://aims.fao.org/aos/agrovoc/c_26272","Eupomatiaceae",
"http://aims.fao.org/aos/agrovoc/c_41904","Phalloceros caudimaculatus",
"http://aims.fao.org/aos/agrovoc/c_47031","Paralomis aculeata",
"http://aims.fao.org/aos/agrovoc/c_f3239957","fluidized beds",
"http://aims.fao.org/aos/agrovoc/c_2301","diosgenin",
"http://aims.fao.org/aos/agrovoc/c_ff30bf8c","red clover mottle virus","""RCMV (Red clover mottle virus)""@en"
"http://aims.fao.org/aos/agrovoc/c_f1f99227","Marburg virus disease","""Marburg haemorrhagic fever""@en"
"http://aims.fao.org/aos/agrovoc/c_7582","Tabanidae",
"http://aims.fao.org/aos/agrovoc/c_26654","Psyllaephagus",
"http://aims.fao.org/aos/agrovoc/c_45095","Kurtus gulliveri",
"http://aims.fao.org/aos/agrovoc/c_35279","protein restricted diets","""low protein diets""@en"
"http://aims.fao.org/aos/agrovoc/c_5584","parenteral feeding",
"http://aims.fao.org/aos/agrovoc/c_48137","Meretrix meretrix",
"http://aims.fao.org/aos/agrovoc/c_43132","Argyrosomus amoyensis",
"http://aims.fao.org/aos/agrovoc/c_35397","Gerridae",
"http://aims.fao.org/aos/agrovoc/c_28942","quadratic programming",
"http://aims.fao.org/aos/agrovoc/c_16250","Hura",
"http://aims.fao.org/aos/agrovoc/c_38585","Raja johannisdavisi",
"http://aims.fao.org/aos/agrovoc/c_45664","Colistium nudipinnis",
"http://aims.fao.org/aos/agrovoc/c_8405","winemaking","""vinification techniques""@en"
"http://aims.fao.org/aos/agrovoc/c_990193cf","geotaxis",
"http://aims.fao.org/aos/agrovoc/c_8375","whelks",
"http://aims.fao.org/aos/agrovoc/c_40906","Heterobranchus bidorsalis",
"http://aims.fao.org/aos/agrovoc/c_3f2b6d3f","impedance",
"http://aims.fao.org/aos/agrovoc/c_504504a1","Vicia mollis",
"http://aims.fao.org/aos/agrovoc/c_40459","Platypharodon extremus",
"http://aims.fao.org/aos/agrovoc/c_46089e1d","Crocus biflorus subsp. pulchricolor",
"http://aims.fao.org/aos/agrovoc/c_7fa4861d","risk communication",
"http://aims.fao.org/aos/agrovoc/c_36e01508","Thymus pubescens",
"http://aims.fao.org/aos/agrovoc/c_6143","potting",
"http://aims.fao.org/aos/agrovoc/c_12907","human offspring",
"http://aims.fao.org/aos/agrovoc/c_02e1a336","amphibolites","""hornblende""@en"
"http://aims.fao.org/aos/agrovoc/c_b5bb7eb8","borehole water",
"http://aims.fao.org/aos/agrovoc/c_33927","acetylation",
"http://aims.fao.org/aos/agrovoc/c_9a9f8ff5","Anaplasma bovis",
"http://aims.fao.org/aos/agrovoc/c_39530","Melanostomias biseriatus",
"http://aims.fao.org/aos/agrovoc/c_b09cac02","Veronica cymbalaria",
"http://aims.fao.org/aos/agrovoc/c_05dfe4e2","mpox","""monkeypox""@en"
"http://aims.fao.org/aos/agrovoc/c_6481","redfish","""ocean perch""@en|_|""rock salmon (Sebastes)""@en"
"http://aims.fao.org/aos/agrovoc/c_7517","sulfuric acid","""sulphuric acid""@en"
"http://aims.fao.org/aos/agrovoc/c_4954","engines","""motors""@en"
"http://aims.fao.org/aos/agrovoc/c_03b7c737","Ludwigia grandiflora",
"http://aims.fao.org/aos/agrovoc/c_30184","Carposina",
"http://aims.fao.org/aos/agrovoc/c_45394","Leptocottus armatus",
"http://aims.fao.org/aos/agrovoc/c_24788","Pithecellobium",
"http://aims.fao.org/aos/agrovoc/c_25791","land levelling",
"http://aims.fao.org/aos/agrovoc/c_45260","Sebastolobus altivelis",
"http://aims.fao.org/aos/agrovoc/c_40828","Akysidae",
"http://aims.fao.org/aos/agrovoc/c_10363","diarrhoea","""dysentery (diarrhoea)""@en|_|""diarrhea""@en"
"http://aims.fao.org/aos/agrovoc/c_1531","Chenopodium quinoa",
"http://aims.fao.org/aos/agrovoc/c_3059538c","Muscari tuzgoluensis",
"http://aims.fao.org/aos/agrovoc/c_12743","myeloproliferative disorders",
"http://aims.fao.org/aos/agrovoc/c_3a8c3e47","heliotropism",
"http://aims.fao.org/aos/agrovoc/c_47871","Arca navicularis",
"http://aims.fao.org/aos/agrovoc/c_47646","Siphonaria gigas",
"http://aims.fao.org/aos/agrovoc/c_40151","Labeo sindensis",
"http://aims.fao.org/aos/agrovoc/c_43616","Tilapia ruweti",
"http://aims.fao.org/aos/agrovoc/c_35566","Orobanche ramosa","""branched broomrape""@en"
"http://aims.fao.org/aos/agrovoc/c_ded17449","geostatistics",
"http://aims.fao.org/aos/agrovoc/c_6848","Schizaphis",
"http://aims.fao.org/aos/agrovoc/c_509e31e5","Juniperus chinensis","""Chinese juniper""@en"
"http://aims.fao.org/aos/agrovoc/c_44916","Schedophilus velaini",
"http://aims.fao.org/aos/agrovoc/c_48335","Siliqua patula",
"http://aims.fao.org/aos/agrovoc/c_30679","Nabis",
"http://aims.fao.org/aos/agrovoc/c_f65c2b91","Limothrips",
"http://aims.fao.org/aos/agrovoc/c_8111","Urticaceae",
"http://aims.fao.org/aos/agrovoc/c_28582","spreadability",
"http://aims.fao.org/aos/agrovoc/c_38369","Centrophorus tessellatus",
"http://aims.fao.org/aos/agrovoc/c_35439","Alcaligenes eutrophus",
"http://aims.fao.org/aos/agrovoc/c_49397","Actinopyga miliaris",
"http://aims.fao.org/aos/agrovoc/c_31611","Spilocaea",
"http://aims.fao.org/aos/agrovoc/c_2441","Lumbricidae",
"http://aims.fao.org/aos/agrovoc/c_a34bde1f","Lathyrus satdaghensis",
"http://aims.fao.org/aos/agrovoc/c_707","Aucoumea klaineana",
"http://aims.fao.org/aos/agrovoc/c_14422","somatotropin","""animal growth hormone""@en"
"http://aims.fao.org/aos/agrovoc/c_8115c998","Cucumis melo subsp. melo",
"http://aims.fao.org/aos/agrovoc/c_39835","Piaractus brachypomus",
"http://aims.fao.org/aos/agrovoc/c_39981","Brycinus leuciscus",
"http://aims.fao.org/aos/agrovoc/c_db220711","Fritillaria whittallii",
"http://aims.fao.org/aos/agrovoc/c_5453","Oulema",
"http://aims.fao.org/aos/agrovoc/c_1371049701397","TRAFFIC (wildlife trade monitoring network)",
"http://aims.fao.org/aos/agrovoc/c_f87cb44a","Podosphaera mors-uvae",
"http://aims.fao.org/aos/agrovoc/c_35281","PBFDS","""Psittacine Beak and Feather Disease""@en"
"http://aims.fao.org/aos/agrovoc/c_30322","Hellula undalis",
"http://aims.fao.org/aos/agrovoc/c_ee132a6d","Yucca gloriosa var. gloriosa",
"http://aims.fao.org/aos/agrovoc/c_3e703e73","Erodium reichardii",
"http://aims.fao.org/aos/agrovoc/c_9001030","women farmers",
"http://aims.fao.org/aos/agrovoc/c_42383","Epinephelus haifensis",
"http://aims.fao.org/aos/agrovoc/c_d972c36a","Goal 6 Clean water and sanitation","""SDG 6""@en"
"http://aims.fao.org/aos/agrovoc/c_37886","Delta Amacuro","""Territorio Delta Amacuro""@en"
"http://aims.fao.org/aos/agrovoc/c_43543","Oreochromis chungruruensis",
"http://aims.fao.org/aos/agrovoc/c_41384","Hyporhamphus affinis",
"http://aims.fao.org/aos/agrovoc/c_1459","Cephalosporium",
"http://aims.fao.org/aos/agrovoc/c_50134","milt",
"http://aims.fao.org/aos/agrovoc/c_16445","Nairobi sheep disease",
"http://aims.fao.org/aos/agrovoc/c_38f4dfba","gathering lines",
"http://aims.fao.org/aos/agrovoc/c_27977","herbaceous plants","""herbs (herbaceous plants)""@en"
"http://aims.fao.org/aos/agrovoc/c_33355","Ferula",
"http://aims.fao.org/aos/agrovoc/c_42233","Liza saliens",
"http://aims.fao.org/aos/agrovoc/c_49106","Caiman crocodilus",
"http://aims.fao.org/aos/agrovoc/c_5003","muscles",
"http://aims.fao.org/aos/agrovoc/c_47233","Atelecyclidae",
"http://aims.fao.org/aos/agrovoc/c_44887","Peprilus paru",
"http://aims.fao.org/aos/agrovoc/c_49107","Alligator mississippiensis",
"http://aims.fao.org/aos/agrovoc/c_38433","Squatina squatina",
"http://aims.fao.org/aos/agrovoc/c_37926","Arteriviridae",
"http://aims.fao.org/aos/agrovoc/c_8061","unemployment",
"http://aims.fao.org/aos/agrovoc/c_25202","rainwater","""stormwater""@en"
"http://aims.fao.org/aos/agrovoc/c_14976","Trema",
"http://aims.fao.org/aos/agrovoc/c_31645","Boletales","""Sclerodermatales""@en"
"http://aims.fao.org/aos/agrovoc/c_3456","habitats",
"http://aims.fao.org/aos/agrovoc/c_41314","Callechelys catostomus",
"http://aims.fao.org/aos/agrovoc/c_73a392ce","Botrytis ranunculi",
"http://aims.fao.org/aos/agrovoc/c_4836","milking machines",
"http://aims.fao.org/aos/agrovoc/c_12542","microhabitats",
"http://aims.fao.org/aos/agrovoc/c_ab85f797","Dichrocephala integrifolia","""Hippia integrifolia""@en|_|""Cotula bicolor""@en|_|""Dichrocephala latifolia""@en"
"http://aims.fao.org/aos/agrovoc/c_88eab294","strontium isotopes",
"http://aims.fao.org/aos/agrovoc/c_26417","Bouea macrophylla","""gandaria""@en"
"http://aims.fao.org/aos/agrovoc/c_34557","Plasmopara viticola",
"http://aims.fao.org/aos/agrovoc/c_47774","Cyprea carneola",
"http://aims.fao.org/aos/agrovoc/c_2282","Diheteropogon","""Andropogon amplectens""@en"
"http://aims.fao.org/aos/agrovoc/c_8d902e5c","maternal nutrition",
"http://aims.fao.org/aos/agrovoc/c_925ae357","sand bars",
"http://aims.fao.org/aos/agrovoc/c_0fd72019","replications (statistic)",
"http://aims.fao.org/aos/agrovoc/c_15662","Mus",
"http://aims.fao.org/aos/agrovoc/c_16300","Verbascum","""mullein""@en|_|""flannel leaf""@en|_|""velvet plant""@en|_|""beggar's blanket""@en|_|""felt-wort""@en|_|""tinder plant""@en|_|""candlewick plant""@en|_|""witch's candle""@en|_|""Aaron's rod""@en|_|""lady's foxglove""@en|_|""donkey's ears (plant)""@en|_|""hag's taper""@en|_|""torches (plant)""@en|_|""quaker rouge""@en|_|""big tobacco""@en"
"http://aims.fao.org/aos/agrovoc/c_1858","cooperative credit",
"http://aims.fao.org/aos/agrovoc/c_8f08f433","Geranium palustre",
"http://aims.fao.org/aos/agrovoc/c_49098","Pelamis platurus",
"http://aims.fao.org/aos/agrovoc/c_40090","Barbus sclateri",
"http://aims.fao.org/aos/agrovoc/c_6385","pyridines",
"http://aims.fao.org/aos/agrovoc/c_41605","Caelorinchus kishinouyei",
"http://aims.fao.org/aos/agrovoc/c_e88a38eb","Phalaris canariensis",
"http://aims.fao.org/aos/agrovoc/c_1947","Crassulaceae",
"http://aims.fao.org/aos/agrovoc/c_2db16f96","organic residues",
"http://aims.fao.org/aos/agrovoc/c_5453b571","aggregate extraction",
"http://aims.fao.org/aos/agrovoc/c_34143","vomitoxin","""deoxynivalenol""@en"
"http://aims.fao.org/aos/agrovoc/c_2183","Dendrodochium",
"http://aims.fao.org/aos/agrovoc/c_5653","pedicels",
"http://aims.fao.org/aos/agrovoc/c_5047","myristin",
"http://aims.fao.org/aos/agrovoc/c_31698","Graphiolales",
"http://aims.fao.org/aos/agrovoc/c_48845","Pholidoteuthis adami",
"http://aims.fao.org/aos/agrovoc/c_12920","okras","""lady's fingers""@en"
"http://aims.fao.org/aos/agrovoc/c_43064","Cynoscion analis",
"http://aims.fao.org/aos/agrovoc/c_205ca82a","complementary medicine",
"http://aims.fao.org/aos/agrovoc/c_d03022c2","concrete ponds",
"http://aims.fao.org/aos/agrovoc/c_12520","Methanococcus",
"http://aims.fao.org/aos/agrovoc/c_36088","cooking losses",
"http://aims.fao.org/aos/agrovoc/c_36971","Tyromyces palustris",
"http://aims.fao.org/aos/agrovoc/c_28513","polyurethane",
"http://aims.fao.org/aos/agrovoc/c_42448","Plectropomus punctatus",
"http://aims.fao.org/aos/agrovoc/c_7131","social consciousness",
"http://aims.fao.org/aos/agrovoc/c_31829","Colpoma",
"http://aims.fao.org/aos/agrovoc/c_70","Acer pictum","""Acer mayrii""@en"
"http://aims.fao.org/aos/agrovoc/c_3017","food crops",
"http://aims.fao.org/aos/agrovoc/c_7434","storehouses","""stores (for storage)""@en|_|""bodegas""@en|_|""godowns""@en|_|""warehouses""@en|_|""granaries""@en"
"http://aims.fao.org/aos/agrovoc/c_24691","Quercus palustris","""Pin oak""@en"
"http://aims.fao.org/aos/agrovoc/c_bb51d296","Golovinomyces biocellatus",
"http://aims.fao.org/aos/agrovoc/c_13adefba","Viola arvensis",
"http://aims.fao.org/aos/agrovoc/c_2429","dysregulation",
"http://aims.fao.org/aos/agrovoc/c_1373975316769","assisted natural regeneration","""ANR""@en"
"http://aims.fao.org/aos/agrovoc/c_3330","Gonioctena",
"http://aims.fao.org/aos/agrovoc/c_7752","thyroid antagonists","""antithyroid substances""@en|_|""goitrogens""@en"
"http://aims.fao.org/aos/agrovoc/c_4fcfab16","storm surge generation",
"http://aims.fao.org/aos/agrovoc/c_43974","Aplodactylus etheridgii",
"http://aims.fao.org/aos/agrovoc/c_46946","Thymops birsteini",
"http://aims.fao.org/aos/agrovoc/c_34779","European Union","""EU""@en|_|""European Communities""@en|_|""European Common Market""@en|_|""EEC""@en|_|""European Economic Communities""@en"
"http://aims.fao.org/aos/agrovoc/c_3c1d02eb","vertebrate zoology","""chordate zoology""@en"
"http://aims.fao.org/aos/agrovoc/c_1107","Bromus",
"http://aims.fao.org/aos/agrovoc/c_331507","Psilotopsida","""Psilopsida""@en"
"http://aims.fao.org/aos/agrovoc/c_45103","Channa maculata",
"http://aims.fao.org/aos/agrovoc/c_4718","Meligethes",
"http://aims.fao.org/aos/agrovoc/c_0775cd4b","resistant starch",
"http://aims.fao.org/aos/agrovoc/c_40880","Schilbe marmoratus",
"http://aims.fao.org/aos/agrovoc/c_6761","Salta",
"http://aims.fao.org/aos/agrovoc/c_3244fa11","Orobanche coelestis",
"http://aims.fao.org/aos/agrovoc/c_3871","injection",
"http://aims.fao.org/aos/agrovoc/c_24761","Hyblaea",
"http://aims.fao.org/aos/agrovoc/c_3662","Hordeum vulgare","""Hordeum distichum""@en|_|""Hordeum hexastichum""@en|_|""Hordeum sativum""@en"
"http://aims.fao.org/aos/agrovoc/c_a1e0ba7a","oceanographic tables",
"http://aims.fao.org/aos/agrovoc/c_31458","permethrin",
"http://aims.fao.org/aos/agrovoc/c_330796","large-scale storage structure",
"http://aims.fao.org/aos/agrovoc/c_43470","Nandidae",
"http://aims.fao.org/aos/agrovoc/c_4576","mangolds","""fodder beet""@en|_|""mangels""@en|_|""mangelwurzels""@en"
"http://aims.fao.org/aos/agrovoc/c_4281","leptospirosis",
"http://aims.fao.org/aos/agrovoc/c_28330","cytochalasins",
"http://aims.fao.org/aos/agrovoc/c_1f02f573","brackishwater crustaceans","""estuarine crustaceans""@en"
"http://aims.fao.org/aos/agrovoc/c_3680","Hucho",
"http://aims.fao.org/aos/agrovoc/c_7245","Sorghum almum","""Columbus grass""@en|_|""Colombus grass""@en"
"http://aims.fao.org/aos/agrovoc/c_45628","Limanda proboscidea",
"http://aims.fao.org/aos/agrovoc/c_236","Alabama (Lepidoptera)",
"http://aims.fao.org/aos/agrovoc/c_37353","Pouteria sapota","""Calocarpum sapota""@en|_|""Calocarpum mammosum""@en|_|""mamey sapote""@en"
"http://aims.fao.org/aos/agrovoc/c_8971","ascites",
"http://aims.fao.org/aos/agrovoc/c_42234","Liza parsia",
"http://aims.fao.org/aos/agrovoc/c_49562","Liza klunzingeri",
"http://aims.fao.org/aos/agrovoc/c_a506e7df","horizon scanning",
"http://aims.fao.org/aos/agrovoc/c_35772","hydrogen cyanamide",
"http://aims.fao.org/aos/agrovoc/c_3672","Hosta","""Plantain lilies""@en|_|""Funkia""@en"
"http://aims.fao.org/aos/agrovoc/c_30736","Membracidae",
"http://aims.fao.org/aos/agrovoc/c_3307","glycoproteins",
"http://aims.fao.org/aos/agrovoc/c_8352","weirs",
"http://aims.fao.org/aos/agrovoc/c_48159","Pitar citrinus",
"http://aims.fao.org/aos/agrovoc/c_3961","Iseilema",
"http://aims.fao.org/aos/agrovoc/c_30574","Tetanops",
"http://aims.fao.org/aos/agrovoc/c_40701","Anodontiglanis dahli",
"http://aims.fao.org/aos/agrovoc/c_41851","Empetrichthys merriami",
"http://aims.fao.org/aos/agrovoc/c_33ec1960","pillow structures",
"http://aims.fao.org/aos/agrovoc/c_25322","international waters",
"http://aims.fao.org/aos/agrovoc/c_41861","Zoogoneticus quitzeoensis",
"http://aims.fao.org/aos/agrovoc/c_40887","Encheloclarias baculum",
"http://aims.fao.org/aos/agrovoc/c_44496","Lubricogobius exiguus",
"http://aims.fao.org/aos/agrovoc/c_39895","Laemolyta taeniata",
"http://aims.fao.org/aos/agrovoc/c_25334","water depletion","""drying off (water)""@en"
"http://aims.fao.org/aos/agrovoc/c_2ef56547","Ambrosia artemisiifolia","""annual ragweed""@en|_|""common ragweed""@en"
"http://aims.fao.org/aos/agrovoc/c_43007","Haemulon plumieri",
"http://aims.fao.org/aos/agrovoc/c_44681","Acanthurus coeruleus",
"http://aims.fao.org/aos/agrovoc/c_40241","Notropis longirostris",
"http://aims.fao.org/aos/agrovoc/c_8f4f00e5","necrotising hepatopancreatitis",
"http://aims.fao.org/aos/agrovoc/c_ee680bf8","Salmo labrax",
"http://aims.fao.org/aos/agrovoc/c_a464aa70","Salvia chionantha",
"http://aims.fao.org/aos/agrovoc/c_5188","nitric acid",
"http://aims.fao.org/aos/agrovoc/c_16128","feeding level","""plane of nutrition""@en"
"http://aims.fao.org/aos/agrovoc/c_9418602d","antiviral plants",
"http://aims.fao.org/aos/agrovoc/c_e64aff2e","evaporites",
"http://aims.fao.org/aos/agrovoc/c_35852","screw conveyers","""auger conveyers""@en"
"http://aims.fao.org/aos/agrovoc/c_7020","shading","""artificial shade""@en"
"http://aims.fao.org/aos/agrovoc/c_31400","lenacil",
"http://aims.fao.org/aos/agrovoc/c_42827","Selar crumenophthalmus",
"http://aims.fao.org/aos/agrovoc/c_4676","meat inspection","""postmortem meat inspection""@en"
"http://aims.fao.org/aos/agrovoc/c_7635","tea industry",
"http://aims.fao.org/aos/agrovoc/c_331006","chromosome mapping","""gene mapping""@en|_|""linkage mapping""@en"
"http://aims.fao.org/aos/agrovoc/c_c32f344d","radicchio","""red chicory""@en"
"http://aims.fao.org/aos/agrovoc/c_43235","Gymnocrotaphus curvidens",
"http://aims.fao.org/aos/agrovoc/c_45154","Stathmonotus culebrai",
"http://aims.fao.org/aos/agrovoc/c_47606","Oliva caeerulea",
"http://aims.fao.org/aos/agrovoc/c_8732","alloploidy",
"http://aims.fao.org/aos/agrovoc/c_67680524","lead isotopes",
"http://aims.fao.org/aos/agrovoc/c_39251","Opisthopterus tardoore",
"http://aims.fao.org/aos/agrovoc/c_43890","Coris gaimard",
"http://aims.fao.org/aos/agrovoc/c_bd87196b","Agave americana",
"http://aims.fao.org/aos/agrovoc/c_d0debf2f","Syncerus caffer","""Synceros caffer""@en"
"http://aims.fao.org/aos/agrovoc/c_43069","Cynoscion microlepidotus",
"http://aims.fao.org/aos/agrovoc/c_49544","Macrocystis integrifolia",
"http://aims.fao.org/aos/agrovoc/c_7732","thiouracil",
"http://aims.fao.org/aos/agrovoc/c_14490","spawning",
"http://aims.fao.org/aos/agrovoc/c_45130","Dialommus fuscus",
"http://aims.fao.org/aos/agrovoc/c_48250","Spisula solidissima",
"http://aims.fao.org/aos/agrovoc/c_26535","Illinoia",
"http://aims.fao.org/aos/agrovoc/c_8077","upland soils",
"http://aims.fao.org/aos/agrovoc/c_552569a8","transgressions","""marine transgressions""@en"
"http://aims.fao.org/aos/agrovoc/c_8723","Allantosoma",
"http://aims.fao.org/aos/agrovoc/c_1050","brackishwater environment","""estuarine environment""@en"
"http://aims.fao.org/aos/agrovoc/c_49084","Chelonia mydas",
"http://aims.fao.org/aos/agrovoc/c_e2613403","meroplankton","""temporary plankton""@en"
"http://aims.fao.org/aos/agrovoc/c_42336","Epinephelus marginatus",
"http://aims.fao.org/aos/agrovoc/c_27238","Mycogone",
"http://aims.fao.org/aos/agrovoc/c_42309","Aulacocephalus temmincki",
"http://aims.fao.org/aos/agrovoc/c_9337","Turkey bluecomb disease virus",
"http://aims.fao.org/aos/agrovoc/c_7bfd09bc","uranium compounds",
"http://aims.fao.org/aos/agrovoc/c_38479","Rhinobatos irvinei",
"http://aims.fao.org/aos/agrovoc/c_40829","Akysis fuscus",
"http://aims.fao.org/aos/agrovoc/c_eb68aec7","right to water",
"http://aims.fao.org/aos/agrovoc/c_30805","Coccus hesperidum",
"http://aims.fao.org/aos/agrovoc/c_34652","Streblus",
"http://aims.fao.org/aos/agrovoc/c_47968","Crassostrea gryphoides",
"http://aims.fao.org/aos/agrovoc/c_11816","intestinal diseases",
"http://aims.fao.org/aos/agrovoc/c_2a4f12af","activation energy",
"http://aims.fao.org/aos/agrovoc/c_1692","Coahuila",
"http://aims.fao.org/aos/agrovoc/c_12730","Mycobacterium avium",
"http://aims.fao.org/aos/agrovoc/c_24471","hypokalaemia",
"http://aims.fao.org/aos/agrovoc/c_25292","agrometeorologists",
"http://aims.fao.org/aos/agrovoc/c_1260","canning",
